country,company,wiki_url,official_sites,status_note
Norway,Brynild Gruppen,https://en.wikipedia.org/wiki/Brynild_Gruppen,http://www.brynildgruppen.no,Confirmed
Norway,Cermaq,https://en.wikipedia.org/wiki/Cermaq,http://www.cermaq.com,Confirmed
Norway,Coop Norge,https://en.wikipedia.org/wiki/Coop_Norge,http://www.coop.no,Confirmed
Norway,Den Lille Nøttefabrikken,https://en.wikipedia.org/wiki/Den_Lille_N%C3%B8ttefabrikken,,
Norway,Drammens Is,https://en.wikipedia.org/wiki/Drammens_Is,,
Norway,Felleskjøpet,https://en.wikipedia.org/wiki/Felleskj%C3%B8pet,,
Norway,Fjordland,https://en.wikipedia.org/wiki/Fjordland,,
Norway,Friele,https://en.wikipedia.org/wiki/Friele,https://www.friele.no/,Confirmed
Norway,Gartnerhallen,https://en.wikipedia.org/wiki/Gartnerhallen,,
Norway,Hennig-Olsen Iskremfabrikk,https://en.wikipedia.org/wiki/Hennig-Olsen_Iskremfabrikk,http://www.hennig-olsen.no/,Confirmed
Norway,HOFF Norske Potetindustrier,https://en.wikipedia.org/wiki/HOFF_Norske_Potetindustrier,,
Norway,Hval Sjokoladefabrikk,https://en.wikipedia.org/wiki/Hval_Sjokoladefabrikk,,
Norway,Isklar,https://en.wikipedia.org/wiki/Isklar,,
Norway,Kavli,https://en.wikipedia.org/wiki/Kavli,http://www.kavli.com/,Confirmed
Norway,Kavli Trust,https://en.wikipedia.org/wiki/Kavli_Trust,http://kavlifondet.no/en/,Confirmed
Norway,Lerum,https://en.wikipedia.org/wiki/Lerum_(company),,
Norway,Maarud,https://en.wikipedia.org/wiki/Maarud,http://www.maarud.no,Confirmed
Norway,Nora Industrier,https://en.wikipedia.org/wiki/Nora_Industrier,,
Norway,Nortura,https://en.wikipedia.org/wiki/Nortura,,
Norway,Norway Royal Salmon,https://en.wikipedia.org/wiki/Norway_Royal_Salmon,,
Norway,Orkla Group,https://en.wikipedia.org/wiki/Orkla_Group,http://www.orkla.com,Confirmed
Norway,SalMar,https://en.wikipedia.org/wiki/SalMar,,
Norway,Synnøve Finden,https://en.wikipedia.org/wiki/Synn%C3%B8ve_Finden,,
Norway,Tine,https://en.wikipedia.org/wiki/Tine_(company),,
Norway,Vinmonopolet,https://en.wikipedia.org/wiki/Vinmonopolet,,
Pakistan,Dalda,https://en.wikipedia.org/wiki/Dalda,http://daldafoods.com/,Confirmed
Pakistan,Engro Corporation,https://en.wikipedia.org/wiki/Engro_Corporation,http://www.engrocorporation.com/,Confirmed
Pakistan,Fauji Foundation,https://en.wikipedia.org/wiki/Fauji_Foundation,http://www.fauji.org.pk/,Confirmed
Pakistan,Gourmet Foods,https://en.wikipedia.org/wiki/Gourmet_Foods,,
Pakistan,K&N's,https://en.wikipedia.org/wiki/K%26N%27s,http://kandns.pk/,Confirmed
Pakistan,Mitchell's Fruit Farms Limited,https://en.wikipedia.org/wiki/Mitchell%27s_Fruit_Farms_Limited,http://www.mitchells.com.pk,Confirmed
Pakistan,Murree Brewery,https://en.wikipedia.org/wiki/Murree_Brewery,http://www.murreebrewery.com/,Confirmed
Pakistan,National Foods Limited,https://en.wikipedia.org/wiki/National_Foods_Limited,http://www.nfoods.com/,Confirmed
Pakistan,OMORÉ,https://en.wikipedia.org/wiki/OMOR%C3%89,,
Pakistan,Pakola,https://en.wikipedia.org/wiki/Pakola,https://www.pakola.com.pk/,Confirmed
Pakistan,Shan Food Industries,https://en.wikipedia.org/wiki/Shan_Food_Industries,http://www.shanfoods.com/,Confirmed
Pakistan,Shezan International,https://en.wikipedia.org/wiki/Shezan_International,https://shezan.com/,Confirmed
Pakistan,Peek Freans,https://en.wikipedia.org/wiki/Peek_Freans,,
Peru,Ajegroup,https://en.wikipedia.org/wiki/Ajegroup,http://www.ajegroup.com,Confirmed
Peru,Alicorp,https://en.wikipedia.org/wiki/Alicorp,http://www.alicorp.com.pe,Confirmed
Peru,Corporación Lindley S.A.,https://en.wikipedia.org/wiki/Corporaci%C3%B3n_Lindley_S.A.,,
Peru,Don Jorge,https://en.wikipedia.org/wiki/Don_Jorge,https://web.archive.org/web/20180419083847/http://donjorge.com.pe/,Confirmed
Peru,Enrique Cassinelli and Sons,https://en.wikipedia.org/wiki/Enrique_Cassinelli_and_Sons,,
Peru,La Iberica,https://en.wikipedia.org/wiki/La_Iberica,,
Philippines,Alaska Milk Corporation,https://en.wikipedia.org/wiki/Alaska_Milk_Corporation,http://www.alaskamilk.com,Confirmed
Philippines,Asia Brewery,https://en.wikipedia.org/wiki/Asia_Brewery,,
Philippines,Bounty Agro Ventures,https://en.wikipedia.org/wiki/Bounty_Agro_Ventures,,
Philippines,CDO Foodsphere,https://en.wikipedia.org/wiki/CDO_Foodsphere,http://www.cdo.com.ph,Confirmed
Philippines,Century Pacific Food,https://en.wikipedia.org/wiki/Century_Pacific_Food,http://www.centurypacific.com.ph/,Confirmed
Philippines,Comfoods,https://en.wikipedia.org/wiki/Comfoods,,
Philippines,Delimondo,https://en.wikipedia.org/wiki/Delimondo,https://www.delimondo.ph/,Confirmed
Philippines,Eng Bee Tin,https://en.wikipedia.org/wiki/Eng_Bee_Tin,,
Philippines,Figaro Coffee Company,https://en.wikipedia.org/wiki/Figaro_Coffee_Company,http://www.figarocoffee.com/,Confirmed
Philippines,Food Terminal Inc.,https://en.wikipedia.org/wiki/Food_Terminal_Inc.,http://FTI.gov.ph,Confirmed
Philippines,Fruitas Holdings,https://en.wikipedia.org/wiki/Fruitas_Holdings,,
Philippines,Goldilocks Bakeshop,https://en.wikipedia.org/wiki/Goldilocks_Bakeshop,http://www.goldilocks.com.ph,Confirmed
Philippines,Jollibee Foods Corporation,https://en.wikipedia.org/wiki/Jollibee_Foods_Corporation,http://www.jollibeegroup.com,Confirmed
Philippines,Liwayway Holdings Company,https://en.wikipedia.org/wiki/Oishi_(Philippine_brand),,
Philippines,Malagos Chocolate,https://en.wikipedia.org/wiki/Malagos_Chocolate,http://malagoschocolate.com/,Confirmed
Philippines,Mama Sita's Holding Company,https://en.wikipedia.org/wiki/Mama_Sita%27s_Holding_Company,https://mamasitas.com/?site=global/,Confirmed
Philippines,Max's Group,https://en.wikipedia.org/wiki/Max%27s_Group,,
Philippines,Monde Nissin,https://en.wikipedia.org/wiki/Monde_Nissin,https://www.mondenissin.com,Confirmed
Philippines,NutriAsia,https://en.wikipedia.org/wiki/NutriAsia,https://nutriasia.com/,Confirmed
Philippines,Potato Corner,https://en.wikipedia.org/wiki/Potato_Corner,https://potatocorner.com/,Confirmed
Philippines,Rebisco,https://en.wikipedia.org/wiki/Rebisco,https://www.rebisco.com.ph,Confirmed
Philippines,RFM Corporation,https://en.wikipedia.org/wiki/RFM_Corporation,http://www.rfmfoods.com,Confirmed
Philippines,San Miguel CorporationSan Miguel Food and Beverage,https://en.wikipedia.org/wiki/San_Miguel_Corporation,http://www.sanmiguel.com.ph,Confirmed
Philippines,Serenitea,https://en.wikipedia.org/wiki/Serenitea,,
Philippines,Shawarma Shack,https://en.wikipedia.org/wiki/Shawarma_Shack,,
Philippines,SL Agritech Corporation,https://en.wikipedia.org/wiki/SL_Agritech_Corporation,,
Philippines,Tanduay Distillers,https://en.wikipedia.org/wiki/Tanduay_Distillers,,
Philippines,Universal Robina,https://en.wikipedia.org/wiki/Universal_Robina,http://www.urc.com.ph,Confirmed
Philippines,Viva International Food and Restaurants,https://en.wikipedia.org/wiki/Viva_Communications,https://www.viva.com.ph,Confirmed
Philippines,Zest-O,https://en.wikipedia.org/wiki/Zest-O,http://www.zesto.com.ph,Confirmed
Philippines,San Miguel Food and Beverage,https://en.wikipedia.org/wiki/San_Miguel_Food_and_Beverage,http://www.smfb.com.ph,Confirmed
Poland,AmRest,https://en.wikipedia.org/wiki/AmRest,http://www.amrest.eu/,Confirmed
Poland,Hortex,https://en.wikipedia.org/wiki/Hortex,http://www.hortex.com.pl,Confirmed
Poland,Indykpol,https://en.wikipedia.org/wiki/Indykpol,,
Poland,Kamis,https://en.wikipedia.org/wiki/Kamis,,
Poland,Maspex,https://en.wikipedia.org/wiki/Maspex,,
Poland,Tymbark,https://en.wikipedia.org/wiki/Tymbark_(company),https://tymbark.com/en/,Confirmed
Poland,Winiary,https://en.wikipedia.org/wiki/Winiary_(company),,
Portugal,Cerealis,https://en.wikipedia.org/wiki/Cerealis,,
Portugal,Cofaco,https://en.wikipedia.org/wiki/Cofaco,,
Portugal,Conservas Ramirez,https://en.wikipedia.org/wiki/Conservas_Ramirez,,
Portugal,Delta Cafés,https://en.wikipedia.org/wiki/Delta_Caf%C3%A9s,http://www.delta-cafes.com/en,Confirmed
Portugal,Frulact,https://en.wikipedia.org/wiki/Frulact,http://www.frulact.pt/,Confirmed
Portugal,Grupo RAR,https://en.wikipedia.org/wiki/Grupo_RAR,http://www.rar.pt/en,Confirmed
Portugal,Lactogal,https://en.wikipedia.org/wiki/Lactogal,https://lactogal.pt/,Confirmed
Portugal,Sovena Group,https://en.wikipedia.org/wiki/Sovena_Group,https://www.sovenagroup.com/en/,Confirmed
Portugal,Sumol + Compal,https://en.wikipedia.org/wiki/Sumol_%2B_Compal,,
Portugal,Valouro,https://en.wikipedia.org/wiki/Valouro,,
Romania,Aldis SRL,https://en.wikipedia.org/wiki/Aldis_SRL,,
Romania,European Drinks & Foods,https://en.wikipedia.org/wiki/European_Drinks_%26_Foods,,
Romania,Recaș Wineries,https://en.wikipedia.org/wiki/Reca%C8%99_Wineries,,
Romania,Sam Mills,https://en.wikipedia.org/wiki/Sam_Mills_(company),,
Russia,Babayevsky,https://en.wikipedia.org/wiki/Babayevsky_(company),,
Russia,Cherkizovo,https://en.wikipedia.org/wiki/Cherkizovo,http://cherkizovo.com/,Confirmed
Russia,Inmarko,https://en.wikipedia.org/wiki/Inmarko,https://www.inmarko.ru/,Confirmed
Russia,Krasny Oktyabr,https://en.wikipedia.org/wiki/Krasny_Oktyabr_(confectionery_brand),http://www.uniconf.ru/factories/krasny-octyabr/,Confirmed
Russia,Rot Front,https://en.wikipedia.org/wiki/Rot_Front_(confectionery_brand),,
Russia,Wimm-Bill-Dann Foods,https://en.wikipedia.org/wiki/Wimm-Bill-Dann_Foods,https://web.archive.org/web/20200818200042/https://wbd.ru/,Confirmed
Saudi Arabia,Almarai,https://en.wikipedia.org/wiki/Almarai,,
Saudi Arabia,Nadec,https://en.wikipedia.org/wiki/Nadec,,
Saudi Arabia,Savola Group,https://en.wikipedia.org/wiki/Savola_Group,,
Serbia,Bambi,https://en.wikipedia.org/wiki/Bambi_(company),http://www.bambi.rs,Confirmed
Serbia,BIP Brewery,https://en.wikipedia.org/wiki/BIP_Brewery,,
Serbia,Imlek a.d.,https://en.wikipedia.org/wiki/Imlek_a.d.,https://www.imlek.rs/en,Confirmed
Serbia,Knjaz Miloš a.d.,https://en.wikipedia.org/wiki/Knjaz_Milo%C5%A1_a.d.,http://www.knjaz.rs,Confirmed
Serbia,La Fantana,https://en.wikipedia.org/wiki/La_Fantana,http://www.lafantana.rs,Confirmed
Serbia,Mlekara Subotica,https://en.wikipedia.org/wiki/Mlekara_Subotica,http://www.mlekara.rs/,Confirmed
Serbia,Nectar d.o.o.,https://en.wikipedia.org/wiki/Nectar_d.o.o.,http://www.nectar.rs,Confirmed
Serbia,Rubin,https://en.wikipedia.org/wiki/Rubin_(company),http://www.rubin.rs,Confirmed
Serbia,Štark,https://en.wikipedia.org/wiki/%C5%A0tark,http://www.stark.rs/,Confirmed
Serbia,Swisslion Group,https://en.wikipedia.org/wiki/Swisslion_Group,http://www.swisslion-takovo.com,Confirmed
Serbia,Zaječarsko pivo,https://en.wikipedia.org/wiki/Zaje%C4%8Darsko_pivo,,
Singapore,Aalst Chocolate,https://en.wikipedia.org/wiki/Aalst_Chocolate,http://www.aalstchocolate.com,Confirmed
Singapore,ABR Holdings,https://en.wikipedia.org/wiki/ABR_Holdings,http://www.abr.com.sg,Confirmed
Singapore,Asian Home Gourmet,https://en.wikipedia.org/wiki/Asian_Home_Gourmet,http://asianhomegourmet.net/,Confirmed
Singapore,Ayam Brand,https://en.wikipedia.org/wiki/Ayam_Brand,http://www.ayambrand.com/,Confirmed
Singapore,Bee Cheng Hiang,https://en.wikipedia.org/wiki/Bee_Cheng_Hiang,http://www.beechenghiang.com.sg/,Confirmed
Singapore,Bengawan Solo,https://en.wikipedia.org/wiki/Bengawan_Solo_(company),https://bengawansolo.com.sg,Confirmed
Singapore,BreadTalk,https://en.wikipedia.org/wiki/BreadTalk,,
Singapore,Delfi Limited,https://en.wikipedia.org/wiki/Delfi_Limited,,
Singapore,Fraser and Neave,https://en.wikipedia.org/wiki/Fraser_and_Neave,,
Singapore,Gardenia Foods,https://en.wikipedia.org/wiki/Gardenia_Foods,https://www.gardenia.com.sg,Confirmed
Singapore,Killiney Kopitiam,https://en.wikipedia.org/wiki/Killiney_Kopitiam,http://www.killiney-kopitiam.com,Confirmed
Singapore,Tee Yih Jia,https://en.wikipedia.org/wiki/Tee_Yih_Jia,,
Singapore,Udders,https://en.wikipedia.org/wiki/Udders_(ice_cream),,
Singapore,Ya Kun Kaya Toast,https://en.wikipedia.org/wiki/Ya_Kun_Kaya_Toast,http://www.yakun.com,Confirmed
Singapore,Yeo Hiap Seng,https://en.wikipedia.org/wiki/Yeo_Hiap_Seng,http://www.yeos.com.sg,Confirmed
Singapore,Wilmar International,https://en.wikipedia.org/wiki/Wilmar_International,,
South Korea,Binggrae,https://en.wikipedia.org/wiki/Binggrae,https://www.binggrae.com,Confirmed
South Korea,CJ GroupCJ CheilJedang,https://en.wikipedia.org/wiki/CJ_Group,https://english.cj.net/index.asp,Confirmed
South Korea,Crown Confectionery,https://en.wikipedia.org/wiki/Crown_Confectionery,,
South Korea,Dongwon Industries,https://en.wikipedia.org/wiki/Dongwon_Industries,https://www.dwml.co.kr/eng,Confirmed
South Korea,Doosan Corporation,https://en.wikipedia.org/wiki/Doosan_Corporation,http://www.doosan.com/en,Confirmed
South Korea,Haitai,https://en.wikipedia.org/wiki/Haitai,http://www.ht.co.kr,Confirmed
South Korea,Hollys,https://en.wikipedia.org/wiki/Hollys,,
South Korea,Jeongin Food,https://en.wikipedia.org/wiki/Jeongin_Food,,
South Korea,Korea Tobacco & Ginseng Corporation,https://en.wikipedia.org/wiki/Korea_Tobacco_%26_Ginseng_Corporation,http://www.ktng.com/,Confirmed
South Korea,Lotte CorporationLotte Wellfood,https://en.wikipedia.org/wiki/Lotte_Corporation,http://www.lotte.co.kr/global/en/main.do,Confirmed
South Korea,Nongshim,https://en.wikipedia.org/wiki/Nongshim,http://eng.nongshim.com/,Confirmed
South Korea,Orion Confectionery,https://en.wikipedia.org/wiki/Orion_Confectionery,http://www.orionworld.com/en/,Confirmed
South Korea,Ottogi,https://en.wikipedia.org/wiki/Ottogi,http://www.ottogi.co.kr/,Confirmed
South Korea,Pulmuone,https://en.wikipedia.org/wiki/Pulmuone,http://www.pulmuone.co.kr/en/main/Index.do,Confirmed
South Korea,Samyang Food,https://en.wikipedia.org/wiki/Samyang_Food,https://www.samyangfoods.com/,Confirmed
South Korea,Seoul Milk,https://en.wikipedia.org/wiki/Seoul_Milk,https://www.seoulmilk.co.kr/,Confirmed
South Korea,SPC Group,https://en.wikipedia.org/wiki/SPC_Group,,
South Korea,Sulbing,https://en.wikipedia.org/wiki/Sulbing,http://www.sulbing.com/,Confirmed
South Korea,Tory Food,https://en.wikipedia.org/wiki/Tory_Food,,
South Korea,Yeolmae Food,https://en.wikipedia.org/wiki/Yeolmae_Food,,
South Korea,CJ CheilJedang,https://en.wikipedia.org/wiki/CJ_CheilJedang,https://cj.co.kr/en,Confirmed
South Korea,Lotte Wellfood,https://en.wikipedia.org/wiki/Lotte_Wellfood,https://www.lotteconf.co.kr/en,Confirmed
Spain,BEHER,https://en.wikipedia.org/wiki/BEHER_(ham),http://www.beher.com/es/,Confirmed
Spain,Borges Mediterranean Group,https://en.wikipedia.org/wiki/Borges_Mediterranean_Group,,
Spain,Calidad Pascual,https://en.wikipedia.org/wiki/Calidad_Pascual,http://www.calidadpascual.com/,Confirmed
Spain,Campofrío Food Group,https://en.wikipedia.org/wiki/Campofr%C3%ADo_Food_Group,http://www.campofriofoodgroup.com/,Confirmed
Spain,Ebro Foods,https://en.wikipedia.org/wiki/Ebro_Foods,http://www.ebrofoods.es/en/,Confirmed
Spain,Galletas Gullón,https://en.wikipedia.org/wiki/Galletas_Gull%C3%B3n,,
Spain,Grupo Calvo,https://en.wikipedia.org/wiki/Grupo_Calvo,,
Spain,Kalise Menorquina,https://en.wikipedia.org/wiki/Kalise_Menorquina,http://kalise.com/,Confirmed
Spain,Mahou-San Miguel Group,https://en.wikipedia.org/wiki/Mahou-San_Miguel_Group,,
Spain,Nutrexpa,https://en.wikipedia.org/wiki/Nutrexpa,,
Spain,Pescanova,https://en.wikipedia.org/wiki/Pescanova,,
Spain,Quely,https://en.wikipedia.org/wiki/Quely,,
Spain,San Nicasio,https://en.wikipedia.org/wiki/San_Nicasio,http://www.sannicasio.es/ENG/index.html,Confirmed
Spain,Ta-Tung,https://en.wikipedia.org/wiki/Ta-Tung,http://www.ta-tung.com/,Confirmed
Sri Lanka,Cargills (Ceylon) PLC,https://en.wikipedia.org/wiki/Cargills_(Ceylon)_PLC,http://www.cargillsceylon.com,Confirmed
Sri Lanka,Ceylon Biscuits Limited,https://en.wikipedia.org/wiki/Ceylon_Biscuits_Limited,,
Sri Lanka,Ceylon Cold Stores,https://en.wikipedia.org/wiki/Ceylon_Cold_Stores,,
Sri Lanka,Daintee,https://en.wikipedia.org/wiki/Daintee,,
Sri Lanka,Harischandra Mills,https://en.wikipedia.org/wiki/Harischandra_Mills,https://harischandramills.com/,Confirmed
Sri Lanka,Maliban Biscuit Manufactories Limited,https://en.wikipedia.org/wiki/Maliban_Biscuit_Manufactories_Limited,,
Sri Lanka,Pelwatte Sugar Industries PLC,https://en.wikipedia.org/wiki/Pelwatte_Sugar_Industries_PLC,,
Sweden,AarhusKarlshamn,https://en.wikipedia.org/wiki/AarhusKarlshamn,http://www.aak.com/,Confirmed
Sweden,Abba Seafood,https://en.wikipedia.org/wiki/Abba_Seafood,https://www.abba.se/,Confirmed
Sweden,Arla Foods,https://en.wikipedia.org/wiki/Arla_Foods,http://arla.com,Confirmed
Sweden,Cloetta,https://en.wikipedia.org/wiki/Cloetta,http://www.cloetta.com,Confirmed
Sweden,Findus,https://en.wikipedia.org/wiki/Findus,http://www.findus.com,Confirmed
Sweden,Gunnar Dafgård,https://en.wikipedia.org/wiki/Gunnar_Dafg%C3%A5rd_AB,,
Sweden,Lantmännen,https://en.wikipedia.org/wiki/Lantm%C3%A4nnen,,
Sweden,Mackmyra Whisky,https://en.wikipedia.org/wiki/Mackmyra_Whisky,http://mackmyra.com/?accept=yes,Confirmed
Sweden,Norrmejerier,https://en.wikipedia.org/wiki/Norrmejerier,,
Sweden,Pågen,https://en.wikipedia.org/wiki/P%C3%A5gen,http://www.pagen.com/,Confirmed
Sweden,Polarbröd,https://en.wikipedia.org/wiki/Polarbr%C3%B6d,,
Sweden,Roberts,https://en.wikipedia.org/wiki/Roberts_(syrup_company),,
Sweden,Wasabröd,https://en.wikipedia.org/wiki/Wasabr%C3%B6d,,
Switzerland,Barry Callebaut,https://en.wikipedia.org/wiki/Barry_Callebaut,http://www.barry-callebaut.com/,Confirmed
Switzerland,Bell Food Group,https://en.wikipedia.org/wiki/Bell_Food_Group,https://www.bellfoodgroup.com/en/,Confirmed
Switzerland,Cailler,https://en.wikipedia.org/wiki/Cailler,https://cailler.ch/en/,Confirmed
Switzerland,Chiquita Brands International,https://en.wikipedia.org/wiki/Chiquita_Brands_International,https://www.chiquita.com/,Confirmed
Switzerland,Coffee World,https://en.wikipedia.org/wiki/Coffee_World,http://www.coffeeworld.com,Confirmed
Switzerland,Confiserie Sprüngli,https://en.wikipedia.org/wiki/Confiserie_Spr%C3%BCngli,https://www.spruengli.ch/en/,Confirmed
Switzerland,Coop,https://en.wikipedia.org/wiki/Coop_(Switzerland),https://www.coop.ch/,Confirmed
Switzerland,Delica,https://en.wikipedia.org/wiki/Delica_(enterprise),,
Switzerland,Emmi AG,https://en.wikipedia.org/wiki/Emmi_AG,http://group.emmi.com/en/,Confirmed
Switzerland,Franches-Montagnes Brewery,https://en.wikipedia.org/wiki/Franches-Montagnes_Brewery,,
Switzerland,Hero Group,https://en.wikipedia.org/wiki/Hero_Group,,
Switzerland,La Clandestine Absinthe,https://en.wikipedia.org/wiki/La_Clandestine_Absinthe,http://www.laclandestine.com,Confirmed
Switzerland,Lindt & Sprüngli,https://en.wikipedia.org/wiki/Lindt_%26_Spr%C3%BCngli,https://www.lindt-spruengli.com/,Confirmed
Switzerland,Max Felchlin,https://en.wikipedia.org/wiki/Max_Felchlin,http://www.felchlin.com,Confirmed
Switzerland,Migros,https://en.wikipedia.org/wiki/Migros,http://www.migros.ch,Confirmed
Switzerland,Nestlé,https://en.wikipedia.org/wiki/Nestl%C3%A9,https://www.nestle.com/,Confirmed
Switzerland,Ricola,https://en.wikipedia.org/wiki/Ricola,http://www.ricola.com,Confirmed
Switzerland,Rivella,https://en.wikipedia.org/wiki/Rivella,http://www.rivella.com,Confirmed
Switzerland,"Schweizer Getraenke AG, Obermeilen","https://en.wikipedia.org/wiki/Schweizer_Getraenke_AG,_Obermeilen",http://www.obermeilen.ch,Confirmed
Switzerland,Tetra Laval,https://en.wikipedia.org/wiki/Tetra_Laval,http://www.tetralaval.com,Confirmed
Switzerland,Tropenhaus Frutigen,https://en.wikipedia.org/wiki/Tropenhaus_Frutigen,https://www.tropenhaus-frutigen.ch/en/,Confirmed
Switzerland,Unser Bier,https://en.wikipedia.org/wiki/Unser_Bier,,
Switzerland,Villars-Maitre-Chocolatier,https://en.wikipedia.org/wiki/Villars-Maitre-Chocolatier,http://www.villars.com,Confirmed
Taiwan,Dachan Food,https://en.wikipedia.org/wiki/Dachan_Food_(Asia),,
Taiwan,HeySong Corporation,https://en.wikipedia.org/wiki/HeySong_Corporation,http://www.heysong.com.tw,Confirmed
Taiwan,Hsin Tung Yang,https://en.wikipedia.org/wiki/Hsin_Tung_Yang,,
Taiwan,Kimlan Foods,https://en.wikipedia.org/wiki/Kimlan_Foods,,
Taiwan,Kuo Yuan Ye,https://en.wikipedia.org/wiki/Kuo_Yuan_Ye,http://www.kuos.com,Confirmed
Taiwan,Ting Hsin International Group,https://en.wikipedia.org/wiki/Ting_Hsin_International_Group,http://www.tinghsin.com/en/news2.aspx,Confirmed
Taiwan,Tingyi (Cayman Islands) Holding Corporation,https://en.wikipedia.org/wiki/Tingyi_(Cayman_Islands)_Holding_Corporation,,
Taiwan,Uni-President Enterprises Corporation,https://en.wikipedia.org/wiki/Uni-President_Enterprises_Corporation,,
Taiwan,Want Want,https://en.wikipedia.org/wiki/Want_Want,http://www.want-want.com/,Confirmed
Taiwan,Wei-Chuan Food Corporation,https://en.wikipedia.org/wiki/Wei-Chuan_Food_Corporation,,
Thailand,Boon Rawd Brewery,https://en.wikipedia.org/wiki/Boon_Rawd_Brewery,http://www.boonrawd.co.th/,Confirmed
Thailand,Charoen Pokphand Foods,https://en.wikipedia.org/wiki/Charoen_Pokphand_Foods,,
Thailand,Dutch Mill,https://en.wikipedia.org/wiki/Dutch_Mill,https://www.dutchmill.co.th,Confirmed
Thailand,Est Cola,https://en.wikipedia.org/wiki/Est_Cola,,
Thailand,JKN Global Group,https://en.wikipedia.org/wiki/JKN_Global_Group,https://jknglobalgroup.com/,Confirmed
Thailand,Khon Kaen Sugar,https://en.wikipedia.org/wiki/Khon_Kaen_Sugar,,
Thailand,Minor International,https://en.wikipedia.org/wiki/Minor_International,https://www.minor.com/en,Confirmed
Thailand,Mitr Phol,https://en.wikipedia.org/wiki/Mitr_Phol,,
Thailand,Oishi Group,https://en.wikipedia.org/wiki/Oishi_Group,https://oishigroup.com/index.php,Confirmed
Thailand,Osotspa,https://en.wikipedia.org/wiki/Osotspa,http://osotspa.com,Confirmed
Thailand,Red Bull,https://en.wikipedia.org/wiki/Red_Bull,https://www.redbull.com/int-en/,Confirmed
Thailand,Tao Kae Noi,https://en.wikipedia.org/wiki/Tao_Kae_Noi,http://www.taokaenoi.co.th/index.php?&lang=en,Confirmed
Thailand,Thai President Foods,https://en.wikipedia.org/wiki/Thai_President_Foods,,
Thailand,Thai Union Group,https://en.wikipedia.org/wiki/Thai_Union_Group,,
Thailand,ThaiBev,https://en.wikipedia.org/wiki/ThaiBev,http://www.thaibev.com/,Confirmed
Trinidad and Tobago,Bermudez Biscuit Company,https://en.wikipedia.org/wiki/Bermudez_Biscuit_Company,,
Trinidad and Tobago,Carib Brewery,https://en.wikipedia.org/wiki/Carib_Brewery,http://www.caribbrewery.com/,Confirmed
Trinidad and Tobago,Flavorite Ice Cream,https://en.wikipedia.org/wiki/Flavorite_Ice_Cream,http://www.flavoriteicecream.com,Confirmed
Trinidad and Tobago,House of Angostura,https://en.wikipedia.org/wiki/House_of_Angostura,http://www.angostura.com/,Confirmed
Trinidad and Tobago,K.C. Confectionery Limited,https://en.wikipedia.org/wiki/K.C._Confectionery_Limited,,
Trinidad and Tobago,Kiss Baking Company Limited,https://en.wikipedia.org/wiki/Kiss_Baking_Company_Limited,,
Trinidad and Tobago,S. M. Jaleel and Company,https://en.wikipedia.org/wiki/S._M._Jaleel_and_Company,,
Trinidad and Tobago,Solo Beverage Company,https://en.wikipedia.org/wiki/Solo_Beverage_Company,,
Turkey,A101,https://en.wikipedia.org/wiki/A101_(company),,
Turkey,Apikoğlu,https://en.wikipedia.org/wiki/Apiko%C4%9Flu,http://www.apikoglu.com.tr/,Confirmed
Turkey,Banvit,https://en.wikipedia.org/wiki/Banvit,,
Turkey,Efes Beverage Group,https://en.wikipedia.org/wiki/Efes_Beverage_Group,,
Turkey,Gulsan,https://en.wikipedia.org/wiki/Gulsan,,
Turkey,Mado,https://en.wikipedia.org/wiki/Mado_(food_company),,
Turkey,TEKEL,https://en.wikipedia.org/wiki/Tekel,https://web.archive.org/web/20070607151947/http://www.tekel.gov.tr/english/,Confirmed
Turkey,Tekel Birası,https://en.wikipedia.org/wiki/Tekel_Biras%C4%B1,,
Turkey,Ülker,https://en.wikipedia.org/wiki/%C3%9Clker,https://www.ulker.com.tr/en,Confirmed
Turkey,Yıldız Holding,https://en.wikipedia.org/wiki/Y%C4%B1ld%C4%B1z_Holding,,
Ukraine,Chumak,https://en.wikipedia.org/wiki/Chumak_(company),,
Ukraine,Khortytsia,https://en.wikipedia.org/wiki/Khortytsia_(company),https://en.khortytsa.com,Confirmed
Ukraine,Konti Group,https://en.wikipedia.org/wiki/Konti_Group,,
Ukraine,Kremenchukm'yaso,https://en.wikipedia.org/wiki/Kremenchukm%27yaso,https://web.archive.org/web/20110715232212/http://www.krm.com.ua/en/flash.php,Confirmed
Ukraine,Nemiroff,https://en.wikipedia.org/wiki/Nemiroff,,
Ukraine,Obolon,https://en.wikipedia.org/wiki/Obolon_(company),,
Ukraine,Roshen,https://en.wikipedia.org/wiki/Roshen,,
Ukraine,Sandora,https://en.wikipedia.org/wiki/Sandora,,
Ukraine,Svitoch,https://en.wikipedia.org/wiki/Svitoch,http://www.nestle.ua/brands/pastry/svitoch,Confirmed
Ukraine,Yarych Confectionery,https://en.wikipedia.org/wiki/Yarych_Confectionery,http://www.yarych.com,Confirmed
Ukraine,ZhL,https://en.wikipedia.org/wiki/ZhL,http://www.sladosti.com.ua,Confirmed
United Kingdom,2 Sisters Food Group,https://en.wikipedia.org/wiki/2_Sisters_Food_Group,https://www.2sfg.com,Confirmed
United Kingdom,A. E. Rodda & Son,https://en.wikipedia.org/wiki/A._E._Rodda_%26_Son,,
